"blockid","mpo","town","infra_rank","safety_rank","access_rank","afford_rank","env_rank","tis"
250235241011,"Old Colony","WEST BRIDGEWATER",0.04435483870967742,0.22580645161290325,0.875,0.3084677419354839,0.048387096774193505,1.502016129032258
250235252042,"Old Colony","BRIDGEWATER",0.13306451612903225,0.5161290322580645,0.5725806451612904,0.6733870967741935,0.6048387096774194,2.5
250235251044,"Old Colony","BRIDGEWATER",0.35080645161290325,0.3951612903225806,0.25,0.6209677419354839,0.7298387096774194,2.346774193548387
250235453002,"Southeastern Massachusetts","WAREHAM",0.013303769401330377,0.07760532150776056,0.22838137472283815,0.6829268292682926,0.541019955654102,1.5432372505543237
250235116022,"Old Colony","BROCKTON",0.5604838709677419,0.24395161290322576,0.22782258064516128,0.14919354838709675,0.8629032258064516,2.0443548387096775
250235251013,"Old Colony","BRIDGEWATER",0.75,0.10685483870967738,0.5463709677419355,0.8870967741935484,0.3629032258064516,2.653225806451613
250056136002,"Southeastern Massachusetts","TAUNTON",0.623059866962306,0.3492239467849224,0.03325942350332594,0.7649667405764966,0.7161862527716186,2.4866962305986697
250056402012,"Southeastern Massachusetts","FALL RIVER",0.6274944567627494,0.5299334811529933,0.013303769401330377,0.45011086474501105,0.8203991130820399,2.441241685144124
250056402021,"Southeastern Massachusetts","FALL RIVER",0.9257206208425721,0.08869179600886923,0.011086474501108648,0.44789356984478934,0.8802660753880266,2.353658536585366
250056402022,"Southeastern Massachusetts","FALL RIVER",0.6574279379157428,0.5299334811529933,0.015521064301552107,0.4445676274944568,0.8713968957871396,2.518847006651885
250056418001,"Southeastern Massachusetts","FALL RIVER",0.6175166297117517,0.975609756097561,0.004434589800443459,0.8592017738359201,0.9667405764966741,3.4235033259423506
250235113021,"Old Colony","BROCKTON",0.1693548387096774,0.7701612903225806,0.2600806451612903,0.47379032258064513,0.9314516129032258,2.604838709677419
250214103002,"Boston Region","FOXBOROUGH",7.874015748031496e-4,0.14940944881889762,0.5366141732283465,0.20787401574803155,0.017716535433070835,0.9124015748031497
250235091024,"Old Colony","KINGSTON",0.020161290322580645,0.9657258064516129,0.14919354838709678,0.3004032258064516,0.0766129032258065,1.5120967741935485
250056317001,"Southeastern Massachusetts","ATTLEBORO",0.15299334811529933,0.37139689578713964,0.328159645232816,0.7439024390243902,0.4190687361419069,2.015521064301552
250056531022,"Southeastern Massachusetts","DARTMOUTH",0.3170731707317073,0.05432372505543237,0.6263858093126385,0.2915742793791575,0.1707317073170732,1.4600886917960092
250056524002,"Southeastern Massachusetts","NEW BEDFORD",0.9157427937915743,0.1374722838137472,0.08425720620842572,0.7006651884700665,0.6651884700665188,2.5033259423503327
250056525002,"Southeastern Massachusetts","NEW BEDFORD",0.8758314855875832,0.1707317073170732,0.019955654101995565,0.7583148558758315,0.8957871396895787,2.720620842572062
250056526001,"Southeastern Massachusetts","NEW BEDFORD",0.8980044345898004,0.08869179600886923,0.0022172949002217295,0.7283813747228381,0.7738359201773836,2.491130820399113
250056527002,"Southeastern Massachusetts","NEW BEDFORD",0.7749445676274944,0.975609756097561,0.02771618625277162,0.8337028824833703,0.9623059866962306,3.5742793791574283
250056527001,"Southeastern Massachusetts","NEW BEDFORD",0.7405764966740577,0.8824833702882483,0.008869179600886918,0.8004434589800443,0.9955654101995566,3.4279379157427936
250056102031,"Southeastern Massachusetts","MANSFIELD",0.22505543237250555,0.3037694013303769,0.4811529933481153,0.6019955654101996,0.1352549889135255,1.747228381374723
250056138001,"Southeastern Massachusetts","TAUNTON",0.6807095343680709,0.1707317073170732,0.082039911308204,0.6973392461197339,0.5809312638580931,2.2117516629711753
250277552013,"Central Massachusetts","DUDLEY",0.7811704834605598,0.5229007633587786,0.3816793893129771,0.2137404580152672,0.49872773536895676,2.398218829516539
250277552021,"Central Massachusetts","DUDLEY",0.4071246819338422,0.1145038167938931,0.6043256997455471,0.20101781170483457,0.460559796437659,1.787531806615776
250277544001,"Central Massachusetts","WEBSTER",0.2913486005089059,0.8842239185750637,0.13486005089058525,0.505089058524173,0.8778625954198473,2.6933842239185752
250138133041,"Pioneer Valley","LONGMEADOW",0.5518018018018018,0.9380630630630631,0.240990990990991,0.2533783783783784,0.6576576576576576,2.641891891891892
250277541002,"Central Massachusetts","WEBSTER",0.09923664122137404,0.7582697201017812,0.1806615776081425,0.27226463104325704,0.5521628498727735,1.8625954198473282
250277544002,"Central Massachusetts","WEBSTER",0.11068702290076336,0.905852417302799,0.1272264631043257,0.3791348600508906,0.8727735368956743,2.395674300254453
250138133011,"Pioneer Valley","LONGMEADOW",0.6891891891891891,0.6463963963963963,0.3783783783783784,0.36036036036036034,0.015765765765765716,2.09009009009009
250138133042,"Pioneer Valley","LONGMEADOW",0.30405405405405406,0.7668918918918919,0.23873873873873874,0.2792792792792793,0.5923423423423424,2.1813063063063067
250138134043,"Pioneer Valley","EAST LONGMEADOW",0.5900900900900901,0.1576576576576577,0.44594594594594594,0.25,0.1576576576576577,1.6013513513513513
250138133043,"Pioneer Valley","LONGMEADOW",0.38963963963963966,0.7668918918918919,0.19369369369369369,0.29729729729729726,0.5315315315315315,2.179054054054054
250277541003,"Central Massachusetts","WEBSTER",0.05089058524173028,0.44783715012722647,0.5699745547073791,0.43256997455470736,0.2137404580152672,1.7150127226463106
250138131011,"Pioneer Valley","SOUTHWICK",0.5653153153153153,0.7792792792792793,0.45382882882882886,0.24774774774774777,0.22297297297297303,2.2691441441441444
