blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
250251203012,"""Boston-Cambridge-Newton, MA-NH""",1,811,427,20.13,34,43,49,20,24,28,15,18,20,2.95,62.62,1.15,1,1,7967,7928,7978,31,32,32,13398,13228,12814,7248,7019,6561,1250,1244,1251,4901,4965,5002,2581,2614,2634,9.5,9.7,15.81,21.22,86057,16,143064,64,4,477,644,1472,2377,868,40,60
250251203013,"""Boston-Cambridge-Newton, MA-NH""",1,1467,501,49.32,39,48,54,24,30,34,15,18,20,3.62,36.76,1.16,1,1,8676,8618,8664,30,31,31,13388,13200,12774,7282,7028,6559,1361,1352,1358,4745,4820,4857,2499,2538,2558,9.4,9.6,13.09,10.16,81350,9,123463,66,5,367,599,1784,2003,1611,47,53
250251204001,"""Boston-Cambridge-Newton, MA-NH""",1,773,378,40.58,54,67,76,38,48,55,16,19,21,3.64,33.92,1.22,1,1,9463,9405,9447,32,32,32,14167,13967,13510,7684,7448,6972,1484,1475,1481,4999,5044,5056,2632,2656,2663,9.4,9.7,14.96,9.32,82127,15,140614,64,3,615,488,2866,3224,2538,48,52
250251204003,"""Boston-Cambridge-Newton, MA-NH""",1,1166,564,46.53,41,51,58,25,31,36,16,20,22,3.98,48.3,1.3,1,1,10277,10232,10288,31,31,31,14653,14397,13881,8140,7897,7397,1612,1605,1613,4901,4895,4871,2581,2577,2565,9.3,9.6,12.85,12.12,73339,11,116400,67,5,605,596,1869,2184,1272,68,32
250251205001,"""Boston-Cambridge-Newton, MA-NH""",1,1017,366,23.92,39,49,55,24,30,34,15,19,21,3.58,54.76,1.09,1,1,8248,8195,8227,37,37,38,13862,13735,13352,6819,6620,6197,1294,1285,1290,5749,5830,5866,3027,3070,3089,9.6,9.8,18.43,15.3,90765,6,185555,60,2,696,468,1786,2674,1433,28,72
250251205003,"""Boston-Cambridge-Newton, MA-NH""",1,915,301,13.16,40,49,56,24,30,35,15,19,21,3.51,80.29,1.08,1,1,7971,7927,7960,38,38,38,13872,13750,13371,6755,6567,6156,1250,1243,1248,5867,5939,5967,3089,3127,3142,9.6,9.8,21.97,22.87,92070,9,201502,59,2,924,396,1831,3288,1483,25,75
250251206001,"""Boston-Cambridge-Newton, MA-NH""",1,1027,377,22.91,50,62,71,33,42,48,17,20,23,4.34,71.49,1.24,1,1,10123,10104,10166,36,36,36,14988,14771,14287,7802,7614,7160,1588,1585,1594,5598,5573,5533,2948,2935,2913,9.5,9.7,16.94,16.46,88296,10,180023,61,3,643,464,2510,2381,2634,52,48
250251206003,"""Boston-Cambridge-Newton, MA-NH""",1,812,350,21.57,46,57,65,30,37,43,16,20,22,4.05,65.72,1.22,1,1,9963,9930,9985,35,35,34,14586,14371,13898,7637,7430,6972,1563,1557,1566,5386,5383,5360,2836,2835,2822,9.6,9.7,16.69,16.23,84054,7,157663,63,3,653,518,2257,2266,2246,54,46
250251207001,"""Boston-Cambridge-Newton, MA-NH""",1,861,342,53.15,43,53,61,27,34,39,15,19,21,3.87,24.9,1.12,1,1,9511,9512,9595,35,35,35,13960,13746,13302,7040,6825,6392,1492,1492,1504,5428,5428,5405,2858,2858,2846,9.5,9.8,16.02,6.43,91666,4,213593,58,7,506,589,2063,2074,2053,47,53
250251207002,"""Boston-Cambridge-Newton, MA-NH""",1,1382,720,20.36,42,52,59,27,34,39,15,18,20,3.45,121.95,1.07,1,1,9245,9280,9394,32,32,32,13206,12971,12548,6746,6507,6079,1450,1455,1473,5010,5008,4996,2638,2637,2631,9.7,9.7,37.11,35.36,86093,7,180488,61,3,566,459,2035,2167,1736,71,29
250251301002,"""Boston-Cambridge-Newton, MA-NH""",1,1886,999,184.01,37,46,52,23,28,32,14,18,19,4.47,24.28,1.5,1,1,12086,12132,12279,11,11,11,13000,12728,12184,9397,9083,8480,1896,1903,1925,1707,1742,1779,899,917,937,9.1,9.3,58.1,5.43,44992,7,61806,71,8,230,624,1696,1628,1767,57,43
250251301003,"""Boston-Cambridge-Newton, MA-NH""",1,934,357,191.22,49,60,68,32,40,46,17,21,23,6.04,11.29,1.81,2,2,14325,14353,14489,10,10,10,15209,14898,14248,11353,11035,10356,2247,2251,2272,1609,1612,1620,847,849,853,7.4,9.3,5.93,1.87,41535,60,56764,71,5,335,566,2387,2831,,84,16
250251301006,"""Boston-Cambridge-Newton, MA-NH""",1,278,117,456.42,40,49,56,23,28,33,17,21,23,5.53,1.42,1.86,2,2,14210,14270,14446,10,10,10,15413,15039,14352,11692,11317,10603,2229,2238,2265,1493,1483,1485,786,781,782,5,9.2,4.04,0.26,37274,78,51945,72,12,186,664,1711,1711,,100,0
250251301007,"""Boston-Cambridge-Newton, MA-NH""",1,838,316,60.36,45,56,64,28,34,40,18,22,24,6.21,32.52,1.82,2,2,14547,14499,14572,16,16,16,16172,15848,15180,11396,11101,10441,2282,2274,2285,2495,2473,2454,1314,1302,1292,6.9,9.2,6.24,5.23,41804,79,52382,72,5,307,631,2073,2275,,92,8
250251302001,"""Boston-Cambridge-Newton, MA-NH""",1,728,271,48.9,49,60,68,32,40,46,17,21,23,5.36,29.72,1.61,2,2,12639,12557,12602,20,20,20,15196,14913,14325,10090,9794,9183,1982,1969,1976,3124,3150,3166,1645,1659,1667,8.4,9.3,6.17,5.54,51288,47,62123,71,3,524,479,2388,2612,1853,74,26
250251302002,"""Boston-Cambridge-Newton, MA-NH""",1,1103,411,39.52,46,57,65,31,38,44,16,19,21,4.66,48.45,1.44,1,1,11152,11039,11052,21,21,22,14030,13804,13291,9025,8740,8174,1749,1731,1733,3256,3332,3383,1714,1755,1782,8.9,9.3,9.16,10.4,49510,22,60833,71,5,372,676,2310,3018,1724,45,55
250251302004,"""Boston-Cambridge-Newton, MA-NH""",1,490,214,63.53,49,60,68,31,38,44,18,22,24,5.66,19.07,1.81,2,2,13970,13926,14003,17,17,17,16183,15863,15197,11378,11078,10414,2191,2184,2195,2613,2601,2588,1376,1369,1363,6.7,9.3,4.96,3.37,46075,77,55284,72,6,383,666,2307,2395,1885,84,16
250251302005,"""Boston-Cambridge-Newton, MA-NH""",1,934,402,56,45,56,63,29,36,42,16,20,22,4.92,35.29,1.6,2,2,12136,12063,12122,17,17,17,14500,14188,13599,10013,9675,9052,1904,1892,1901,2583,2621,2646,1360,1380,1393,7.6,9.2,7.19,7.18,43766,68,53705,72,4,377,587,2192,2179,2235,77,23
250251303001,"""Boston-Cambridge-Newton, MA-NH""",1,750,292,75.4,55,69,78,37,47,54,18,22,24,5.67,21.97,1.76,2,2,13335,13250,13299,20,20,19,16147,15812,15160,11019,10694,10042,2092,2078,2085,3036,3039,3033,1599,1600,1597,6.7,9.2,5.11,3.87,50340,88,55469,72,4,365,554,2814,3113,,91,9
250251303002,"""Boston-Cambridge-Newton, MA-NH""",1,1116,469,90.21,43,54,61,27,34,39,16,20,22,4.94,25.69,1.55,2,1,12025,11939,11984,19,19,20,14628,14345,13773,9759,9443,8838,1886,1873,1879,2983,3029,3057,1571,1595,1609,8.2,9.2,6.45,5.2,49557,45,56743,72,5,319,615,2044,2359,1519,66,34
250251303004,"""Boston-Cambridge-Newton, MA-NH""",1,1193,439,59.46,44,55,62,27,34,40,17,20,22,5.53,40.85,1.65,2,2,12928,12820,12845,17,17,17,14970,14686,14091,10351,10059,9438,2028,2011,2014,2591,2616,2640,1364,1378,1390,8.5,9.2,7.4,7.38,48409,42,51746,72,4,452,542,2069,2178,1896,65,35
250251303005,"""Boston-Cambridge-Newton, MA-NH""",1,694,289,50.32,42,52,59,24,30,35,18,22,24,5.83,33.47,1.79,2,2,14256,14197,14262,18,18,18,16256,15938,15281,11215,10929,10281,2236,2227,2236,2804,2783,2764,1477,1465,1455,7.6,9.2,6.12,5.74,46505,67,52893,72,4,471,533,1809,1761,2205,89,11
250251304024,"""Boston-Cambridge-Newton, MA-NH""",1,962,363,67.43,50,62,70,32,40,46,18,22,24,6.44,34.67,1.94,2,2,15117,15073,15161,9,9,9,16016,15677,14983,12180,11851,11143,2371,2364,2377,1464,1461,1463,771,770,770,6,9.1,6,5.38,38146,96,48177,73,4,319,698,2424,2424,,100,0
250251304025,"""Boston-Cambridge-Newton, MA-NH""",1,961,300,56.41,47,58,65,28,35,41,18,23,25,7.03,37.38,1.95,2,2,15599,15552,15626,12,12,12,16589,16278,15587,12226,11955,11271,2447,2439,2450,1916,1883,1866,1009,992,983,7.1,9.1,6.8,5.32,40722,76,49286,73,4,442,684,2124,2309,,93,7
250251304042,"""Boston-Cambridge-Newton, MA-NH""",1,742,328,68.28,41,51,57,24,30,35,17,20,22,5.73,27.51,1.77,2,2,14209,14117,14162,11,11,11,14982,14691,14062,11079,10784,10128,2229,2214,2220,1675,1693,1714,882,892,902,8,9.1,5.37,4.8,39944,49,48779,73,4,497,602,1827,1824,1835,75,25
250251304043,"""Boston-Cambridge-Newton, MA-NH""",1,348,156,32.92,42,51,58,25,32,36,16,20,22,5.56,26.36,1.8,2,2,13957,13902,13986,8,8,8,14669,14348,13703,11285,10944,10262,2189,2181,2193,1195,1223,1248,629,644,657,7,9,4.35,4.74,38491,73,48373,73,5,485,512,1905,2093,,91,9
250251304062,"""Boston-Cambridge-Newton, MA-NH""",1,2579,1148,160.84,39,48,55,25,31,36,14,17,19,4.57,32.62,1.49,1,1,11768,11629,11637,9,9,10,12566,12312,11787,9322,9011,8419,1846,1824,1825,1398,1477,1544,736,778,813,8.7,9.1,10.6,7.14,42054,29,48481,73,4,362,578,1880,2201,1677,42,58
250251401021,"""Boston-Cambridge-Newton, MA-NH""",1,1768,463,50.43,52,64,73,34,42,49,18,22,24,6.96,63.93,1.78,2,2,14801,14697,14713,16,16,16,16016,15731,15085,11169,10932,10301,2322,2305,2307,2526,2493,2478,1330,1313,1305,8.6,9,9.22,9.18,40967,33,45018,74,5,330,589,2556,3110,1250,70,30
250251401023,"""Boston-Cambridge-Newton, MA-NH""",1,960,271,126.9,41,51,58,24,30,35,17,21,23,7.06,15.09,1.73,2,2,15174,15106,15166,13,13,13,15263,14940,14291,10849,10535,9881,2380,2369,2378,2034,2036,2033,1071,1072,1070,7,8.7,5.34,2.14,33084,58,42554,75,7,191,831,1833,1912,1622,76,24
250251401024,"""Boston-Cambridge-Newton, MA-NH""",1,1400,476,198.75,39,48,54,21,26,30,18,22,24,6.74,16.15,1.91,2,2,15395,15444,15600,10,10,10,16009,15668,14981,12016,11683,10974,2415,2422,2446,1578,1563,1561,831,823,822,6.2,9,3.52,2.39,39838,84,46119,74,5,336,687,1581,1549,1818,89,11
250251401062,"""Boston-Cambridge-Newton, MA-NH""",1,798,286,14.67,22,27,31,10,12,14,12,15,17,3.13,61.01,1.18,1,1,8430,8303,8294,16,17,17,11223,11060,10673,7434,7164,6670,1322,1302,1300,2467,2594,2702,1299,1366,1423,9.5,9.2,15.86,19.5,53095,3,55579,72,7,393,732,734,,752,2,98
250251401072,"""Boston-Cambridge-Newton, MA-NH""",1,934,315,33.29,42,52,59,25,31,36,17,21,23,5.79,54.77,1.61,2,2,13288,13199,13230,21,21,21,15525,15226,14612,10135,9845,9234,2084,2070,2074,3306,3310,3304,1741,1743,1740,8.1,9,8.6,9.46,42509,46,45190,73,7,461,674,1862,2155,1163,72,28
250251402011,"""Boston-Cambridge-Newton, MA-NH""",1,994,449,137.8,34,43,48,20,24,28,15,18,20,4.8,15.65,1.39,1,1,12489,12308,12268,17,18,18,13371,13150,12646,8754,8467,7904,1959,1930,1923,2658,2753,2818,1400,1450,1484,8.9,8.8,14.7,3.26,35130,12,41891,75,5,237,904,1469,1930,1364,27,73
250251402012,"""Boston-Cambridge-Newton, MA-NH""",1,1460,478,188.95,49,61,69,32,40,46,17,21,23,6.92,17.51,1.75,2,2,15726,15615,15635,13,13,13,15537,15238,14586,10994,10721,10077,2467,2449,2451,2076,2068,2057,1093,1089,1083,7.4,8.6,5.72,2.53,30035,50,39475,76,7,191,783,2388,2740,1581,71,29
250251402021,"""Boston-Cambridge-Newton, MA-NH""",1,1139,369,58.85,39,48,54,21,26,30,18,22,24,6.54,41.04,1.81,2,2,14830,14758,14804,14,14,14,15875,15554,14886,11387,11101,10436,2326,2315,2321,2162,2138,2129,1138,1126,1121,7.8,8.9,6.43,6.27,37712,51,42731,74,6,272,668,1580,1684,1210,80,20
250251402025,"""Boston-Cambridge-Newton, MA-NH""",1,873,285,71.09,48,60,68,29,37,42,19,23,26,7.28,29.2,2.05,2,2,16520,16556,16694,11,10,10,17097,16775,16058,12844,12554,11835,2591,2597,2617,1662,1625,1606,875,856,846,5.8,9,3.94,4.01,40147,100,43196,74,4,324,546,2205,2285,,96,4
250251403002,"""Boston-Cambridge-Newton, MA-NH""",1,1290,422,60.46,54,67,77,38,47,54,16,20,22,5.3,37.02,1.48,1,1,12208,12069,12061,23,24,24,14819,14574,14028,9309,9016,8436,1915,1893,1891,3595,3665,3701,1893,1930,1949,8.6,9.1,5.94,6.98,46567,36,46857,73,4,329,543,2850,3568,1939,56,44
250251403004,"""Boston-Cambridge-Newton, MA-NH""",1,894,193,44.63,51,64,72,33,41,47,18,22,25,7.05,30.48,1.77,2,2,13822,13762,13828,21,20,20,16511,16156,15488,11124,10820,10171,2168,2159,2168,3218,3178,3148,1695,1673,1658,7.6,9.2,5.8,4.32,51991,76,51063,72,3,473,415,2485,2485,,100,0
250251403005,"""Boston-Cambridge-Newton, MA-NH""",1,1624,509,60.08,40,50,56,24,30,35,16,19,21,,,1.48,1,1,11355,11203,11180,20,21,21,14196,13954,13429,9262,8966,8387,1781,1757,1753,3153,3231,3289,1660,1701,1732,8.5,9.2,13.24,8.47,47666,33,47500,73,6,309,677,1824,2674,1402,33,67
250251403006,"""Boston-Cambridge-Newton, MA-NH""",1,984,319,68.48,41,50,57,23,29,34,17,21,23,5.76,26.82,1.65,2,2,13177,13092,13130,20,20,20,15597,15275,14652,10383,10072,9443,2067,2053,2059,3147,3150,3150,1657,1659,1659,8,9.2,7.23,4.66,49734,46,49220,72,7,299,653,1758,1943,1411,73,27
250251404001,"""Boston-Cambridge-Newton, MA-NH""",1,639,376,18.4,16,19,22,3,4,5,13,15,17,,,1.14,1,1,8895,8810,8832,18,19,19,11311,11118,10730,7141,6856,6372,1395,1382,1385,2775,2881,2973,1461,1517,1565,9.6,9.2,17.74,20.43,51431,0,51523,72,4,591,626,237,1141,,27,73
250251404002,"""Boston-Cambridge-Newton, MA-NH""",1,919,314,47.2,37,46,52,19,24,27,18,22,25,6.56,43.67,1.79,2,2,15139,15140,15238,18,18,18,16437,16102,15443,11211,10929,10287,2375,2375,2389,2851,2798,2767,1501,1473,1457,8.1,9.3,7.51,6.65,52495,58,51983,72,3,475,540,1434,1563,,92,8
250251404004,"""Boston-Cambridge-Newton, MA-NH""",1,550,235,37.14,40,49,56,23,29,33,17,20,22,5.31,33.63,1.63,2,2,13185,13136,13194,17,17,17,14976,14676,14086,10254,9958,9345,2068,2060,2069,2654,2658,2672,1397,1400,1407,8,9.2,6.8,6.33,51637,55,50847,72,5,551,600,1737,1625,1875,55,45
250251404005,"""Boston-Cambridge-Newton, MA-NH""",1,1714,483,66.72,41,51,58,23,29,33,18,22,25,6.83,49.42,1.8,2,2,14971,15024,15163,18,18,18,16510,16196,15549,11308,11041,10402,2348,2356,2377,2854,2798,2770,1503,1473,1459,8.1,9.3,8.01,7.24,55657,60,54865,72,4,384,621,1718,1798,1386,82,18
250251404006,"""Boston-Cambridge-Newton, MA-NH""",1,2788,864,171.69,40,50,57,23,29,33,17,21,23,5.39,27.14,1.67,2,2,12120,12057,12116,21,21,21,15692,15378,14754,10493,10178,9543,1901,1891,1900,3298,3309,3312,1737,1742,1744,7.5,9.3,5.52,5.03,56049,58,55601,72,9,216,797,1737,1904,1314,73,27
250251601011,"""Boston-Cambridge-Newton, MA-NH""",1,1823,408,19.85,41,52,58,25,31,36,17,21,23,,,1.31,1,1,9334,9187,9143,35,35,35,15094,14923,14438,8204,8064,7607,1457,1434,1427,5433,5425,5404,2861,2857,2845,9.4,9.4,19.9,20.55,68549,14,125236,69,3,484,510,1860,3119,1323,30,70
250251601012,"""Boston-Cambridge-Newton, MA-NH""",1,1791,584,27.38,30,37,43,17,21,24,14,17,19,,,1,1,1,8150,8005,7968,30,31,31,12209,12108,11773,6297,6103,5700,1272,1250,1243,4639,4756,4829,2443,2504,2543,9.7,9.4,19.74,21.33,66868,0,117328,70,3,444,502,1245,,1398,15,85
250251601015,"""Boston-Cambridge-Newton, MA-NH""",1,951,200,18.74,27,34,38,11,14,16,16,19,21,5.11,54.56,1.21,1,1,10496,10367,10353,31,31,31,14114,13902,13428,7596,7425,6978,1639,1619,1616,4879,4859,4834,2569,2558,2545,9.6,9.4,21.13,10.67,68986,0,132650,69,2,580,418,863,,1500,51,49
250251604002,"""Boston-Cambridge-Newton, MA-NH""",1,1828,756,36.77,31,38,43,18,22,25,13,16,18,3.34,68.64,1.07,1,1,8533,8378,8351,23,24,25,11695,11611,11275,6713,6498,6062,1332,1308,1303,3650,3805,3909,1922,2004,2059,9.6,9.4,24.36,20.56,70948,2,128279,70,2,714,373,1329,2214,1205,18,82
250251605013,"""Boston-Cambridge-Newton, MA-NH""",1,718,184,15.78,40,49,56,24,30,34,16,19,22,5.07,59.17,1.28,1,1,10585,10445,10431,29,29,29,14160,14004,13537,8033,7855,7374,1652,1631,1628,4474,4518,4535,2356,2379,2388,9.6,9.3,15.56,11.66,68869,0,113541,71,2,608,425,1795,2100,1612,50,50
250251605014,"""Boston-Cambridge-Newton, MA-NH""",1,952,490,7.46,23,29,32,11,14,16,12,15,16,2.22,145.99,1.03,1,1,7189,7062,7051,20,21,22,10676,10578,10258,6459,6220,5788,1122,1103,1100,3094,3256,3369,1629,1714,1774,9.7,9.3,70.37,65.65,67983,13,109735,71,2,772,367,836,2204,481,24,76
250251605021,"""Boston-Cambridge-Newton, MA-NH""",1,1999,708,114.31,40,50,57,25,31,36,15,19,21,4.18,25.86,1.31,1,1,9998,9869,9862,26,27,27,13857,13654,13169,8210,7975,7467,1561,1541,1539,4085,4138,4163,2151,2179,2192,9.2,9.3,17.51,6.19,63880,8,101902,71,5,213,594,1889,2500,1487,41,59
250259803001,"""Boston-Cambridge-Newton, MA-NH""",1,380,0,514.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,0.03,0,,,,,,135,914,,,,,
250259807001,"""Boston-Cambridge-Newton, MA-NH""",1,0,0,713.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0.05,0,,,,,,54,1871,,,,,
250259810001,"""Boston-Cambridge-Newton, MA-NH""",1,0,0,279.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,0.09,0,,,,,,85,1446,,,,,
250259811001,"""Boston-Cambridge-Newton, MA-NH""",1,0,0,171.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,,0,0,,,,,,,399,,,,,
250259812011,"""Boston-Cambridge-Newton, MA-NH""",1,0,0,194.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,0,0,,,,,,,1104,,,,,
250259816001,"""Boston-Cambridge-Newton, MA-NH""",1,0,0,145.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,0,0,,,,,,,2481,,,,,
250259813001,"""Boston-Cambridge-Newton, MA-NH""",1,0,0,203.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,0,0,,,,,,,2147,,,,,
250250504001,"""Boston-Cambridge-Newton, MA-NH""",1,455,176,9.55,35,44,50,22,27,31,14,17,19,3.78,69.67,1.14,1,1,9121,9025,9029,24,24,24,12358,12194,11775,7158,6986,6561,1431,1416,1416,3769,3793,3797,1985,1997,2000,9.7,9.7,32.34,18.42,75252,2,264508,63,1,1139,329,1638,2125,1521,38,62
250250504002,"""Boston-Cambridge-Newton, MA-NH""",1,1829,816,23.06,37,46,52,25,31,35,12,15,17,2.84,100.55,0.97,1,1,7192,7121,7133,24,24,24,10909,10776,10426,6095,5921,5542,1128,1117,1118,3685,3738,3766,1941,1968,1983,9.7,9.7,35.55,35.39,72763,3,262780,63,3,472,531,1852,2676,1617,28,72
250250505001,"""Boston-Cambridge-Newton, MA-NH""",1,2278,757,27.64,35,44,50,23,28,33,13,15,17,2.85,77.96,0.93,1,1,6674,6571,6551,28,29,29,11296,11175,10829,5842,5689,5327,1047,1031,1027,4408,4456,4474,2321,2346,2356,9.6,9.6,36.9,27.38,68936,4,218523,65,3,451,504,1706,1573,1748,29,71
250250506002,"""Boston-Cambridge-Newton, MA-NH""",1,1025,384,20.49,42,53,60,28,36,41,14,17,19,3.54,66.33,1.08,1,1,8244,8107,8071,29,29,29,12574,12438,12041,6763,6615,6217,1293,1272,1265,4518,4552,4558,2379,2397,2400,9.7,9.6,23.42,18.74,73239,0,236307,64,2,812,475,2143,3108,1889,25,75
250250507001,"""Boston-Cambridge-Newton, MA-NH""",1,2272,748,22.14,39,49,56,26,32,37,14,17,19,2.95,99.59,0.95,1,1,6856,6725,6682,35,35,35,12417,12317,11971,5961,5829,5473,1075,1055,1048,5380,5433,5450,2833,2861,2870,9.7,9.6,27.76,33.79,71127,5,195523,66,2,753,412,1923,2593,1756,22,78
250250507002,"""Boston-Cambridge-Newton, MA-NH""",1,1529,428,15.41,39,48,54,25,31,36,14,17,19,3.32,92.12,0.98,1,1,7234,7117,7092,32,32,32,12250,12100,11715,6137,5984,5608,1135,1116,1112,4979,5000,4994,2622,2633,2630,9.6,9.6,29.97,27.78,70053,5,177859,66,3,540,487,1877,2089,1746,44,56
250250507003,"""Boston-Cambridge-Newton, MA-NH""",1,1806,499,29.34,41,51,58,25,32,37,15,19,21,,,1.07,1,1,7228,7090,7043,38,38,38,13760,13638,13233,6741,6613,6220,1134,1112,1104,5884,5912,5909,3099,3113,3112,9.5,9.6,37.36,17.01,67479,4,173604,67,3,410,638,1915,2525,1814,23,77
250250509012,"""Boston-Cambridge-Newton, MA-NH""",1,1726,601,21.57,39,49,55,25,31,36,14,18,20,4.07,113.42,1.18,1,1,9521,9411,9409,27,27,27,13085,12883,12431,7414,7228,6788,1493,1476,1475,4177,4179,4168,2200,2200,2195,9.6,9.5,31.56,27.87,68251,6,153817,67,3,564,442,1869,2250,1574,51,49
250250510003,"""Boston-Cambridge-Newton, MA-NH""",1,1189,415,32.84,36,45,51,21,27,31,15,18,20,4.52,57.12,1.3,1,1,10507,10400,10410,24,24,24,13504,13274,12784,8158,7926,7431,1648,1631,1632,3698,3716,3721,1947,1957,1959,9.3,9.4,16.19,12.64,60285,15,114623,69,3,430,639,1600,1700,1505,52,48
250250511011,"""Boston-Cambridge-Newton, MA-NH""",1,2762,786,54.52,44,55,62,27,34,39,17,21,23,5.23,75.37,1.46,1,1,11587,11419,11366,27,27,27,15198,14989,14451,9149,8985,8476,1817,1791,1782,4232,4213,4193,2228,2218,2208,9.3,9.3,15.09,14.42,49381,12,81719,71,4,399,668,2055,2142,2015,34,66
250250512001,"""Boston-Cambridge-Newton, MA-NH""",1,215,100,57.8,47,59,67,35,43,50,12,15,17,3.5,6.05,1,1,1,8916,8796,8781,23,24,24,11271,11114,10746,6251,6068,5682,1398,1380,1377,3622,3667,3687,1907,1931,1941,9.5,9.7,3.02,1.73,70531,0,274099,62,6,177,1975,2606,,2606,19,81
250250512002,"""Boston-Cambridge-Newton, MA-NH""",1,1831,703,25.81,37,46,52,24,31,35,12,15,17,3.02,82.26,0.98,1,1,7222,7131,7128,24,24,24,11056,10897,10516,6164,5993,5610,1133,1119,1118,3759,3785,3788,1979,1993,1995,9.6,9.6,24.15,27.24,66338,5,226831,64,3,893,488,1844,2146,1628,45,55
250250512003,"""Boston-Cambridge-Newton, MA-NH""",1,987,527,18.22,39,48,55,27,33,38,12,15,16,2.7,78.08,0.98,1,1,7313,7227,7231,22,22,22,10693,10531,10154,6161,5981,5596,1147,1134,1134,3385,3416,3424,1782,1799,1803,9.6,9.7,25.96,28.92,69515,8,256449,63,3,1089,422,2016,2673,1636,46,54
250250601011,"""Boston-Cambridge-Newton, MA-NH""",1,1296,467,23.76,48,60,69,35,44,50,13,16,18,4.56,89.58,1.32,1,1,10271,10153,10162,14,14,14,12032,11894,11443,8286,8117,7637,1611,1593,1593,2135,2185,2213,1124,1151,1165,9.5,9.4,22.77,19.66,54645,7,175819,69,3,458,484,2634,2586,2681,56,44
250250601012,"""Boston-Cambridge-Newton, MA-NH""",1,771,333,11.6,49,61,70,37,46,53,13,15,17,4.17,119.83,1.21,1,1,10283,10158,10165,14,14,14,11324,11189,10777,7588,7410,6957,1613,1593,1594,2123,2187,2226,1118,1151,1172,9.6,9.4,32.96,28.72,54902,4,167077,69,2,773,419,2765,3085,2476,57,43
250250601013,"""Boston-Cambridge-Newton, MA-NH""",1,946,376,19.81,47,58,66,34,43,49,13,15,17,4.09,77.61,1.24,1,1,9712,9608,9630,13,13,14,11296,11139,10706,7754,7550,7077,1523,1507,1510,2019,2082,2120,1063,1096,1116,9.5,9.4,24.25,18.98,54118,4,167971,69,4,420,530,2577,3300,1729,59,41
250250601014,"""Boston-Cambridge-Newton, MA-NH""",1,750,373,17.89,42,53,60,30,38,44,12,15,16,3.59,74.89,1.14,1,1,9717,9561,9546,14,14,15,10763,10646,10271,7131,6935,6493,1524,1500,1497,2107,2212,2282,1110,1165,1201,9.6,9.4,49.85,20.85,56158,3,164446,69,2,823,377,2296,3171,1844,38,62
250250602001,"""Boston-Cambridge-Newton, MA-NH""",1,871,371,16.96,45,56,64,32,40,46,13,16,18,4.09,89.48,1.25,1,1,10009,9912,9941,14,14,15,11589,11445,11013,7823,7638,7171,1570,1555,1559,2196,2252,2283,1156,1186,1202,9.6,9.5,27,21.87,59974,4,188277,68,3,792,430,2421,2371,2487,63,37
250250602002,"""Boston-Cambridge-Newton, MA-NH""",1,1232,532,25.14,45,56,64,32,40,46,13,16,18,4.17,88.22,1.27,1,1,10229,10114,10133,14,14,15,11699,11556,11125,7943,7747,7272,1604,1586,1589,2152,2222,2264,1133,1170,1192,9.5,9.5,26.96,21.16,60201,9,175894,68,2,789,395,2434,2439,2429,58,42
250250603012,"""Boston-Cambridge-Newton, MA-NH""",1,977,385,13.22,57,71,81,43,54,63,13,17,18,4.03,117.29,1.19,1,1,9413,9288,9288,20,21,21,12101,11966,11551,7458,7281,6836,1476,1457,1456,3167,3228,3259,1668,1700,1716,9.6,9.5,26.31,29.13,63993,5,188802,67,2,823,370,3274,3295,3258,43,57
